route,point,territory,house,route_id
410,Araihazar,Narsingdi 1,"J R Corporation Limited, Narsingdi",3680
410,Chhatak,Sunamganj,Moula Baksh Karim Boksh,3681
410,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3682
410,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3683
410,Darshana,Chuadanga,Desh Trade Link,3684
410,Jhalakati,Barishal-2,M/S BARISHAL J AHMED & CO.,3685
410,Lalmohan,Bhola,A. Rahman & Sons,3686
410,Kalaya,Patuakhali,Hajee & Sons,3687
410,Shibchar,Shariatpur,SPS Shariatpur,3688
411,Sreenagar,Sreenagar,Sales Promotion Service,3689
411,Mirzapur,Tangail,"Agrani Trading Company Ltd, Tangail",3690
411,Mawna,Mawna,M/S. A.M.I & Company,3691
411,Maijdee,Maijdee,M/S Sanjib Mazumder,3692
411,Nabiganj (SYL),Habiganj,ADL Habiganj,3693
411,Haluaghat,Mymensingh 1,Noor Sons,3694
411,Chhatak,Sunamganj,Moula Baksh Karim Boksh,3695
411,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3696
411,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3697
411,Darshana,Chuadanga,Desh Trade Link,3698
411,Jhalakati,Barishal-2,M/S BARISHAL J AHMED & CO.,3699
411,Kalaya,Patuakhali,Hajee & Sons,3700
411,Shibchar,Shariatpur,SPS Shariatpur,3701
412,Sreenagar,Sreenagar,Sales Promotion Service,3702
412,Mirzapur,Tangail,"Agrani Trading Company Ltd, Tangail",3703
412,Mawna,Mawna,M/S. A.M.I & Company,3704
412,Maijdee,Maijdee,M/S Sanjib Mazumder,3705
412,Haluaghat,Mymensingh 1,Noor Sons,3706
412,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3707
412,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3708
412,Darshana,Chuadanga,Desh Trade Link,3709
412,Jhalakati,Barishal-2,M/S BARISHAL J AHMED & CO.,3710
412,Shibchar,Shariatpur,SPS Shariatpur,3711
413,Sreenagar,Sreenagar,Sales Promotion Service,3712
413,Mirzapur,Tangail,"Agrani Trading Company Ltd, Tangail",3713
413,Mawna,Mawna,M/S. A.M.I & Company,3714
413,Maijdee,Maijdee,M/S Sanjib Mazumder,3715
413,Haluaghat,Mymensingh 1,Noor Sons,3716
413,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3717
413,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3718
413,Jhalakati,Barishal-2,M/S BARISHAL J AHMED & CO.,3719
413,Shibchar,Shariatpur,SPS Shariatpur,3720
414,Sreenagar,Sreenagar,Sales Promotion Service,3721
414,Mirzapur,Tangail,"Agrani Trading Company Ltd, Tangail",3722
414,Mawna,Mawna,M/S. A.M.I & Company,3723
414,Maijdee,Maijdee,M/S Sanjib Mazumder,3724
414,Haluaghat,Mymensingh 1,Noor Sons,3725
414,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3726
414,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3727
414,Jhalakati,Barishal-2,M/S BARISHAL J AHMED & CO.,3728
415,Sreenagar,Sreenagar,Sales Promotion Service,3729
415,Mawna,Mawna,M/S. A.M.I & Company,3730
415,Maijdee,Maijdee,M/S Sanjib Mazumder,3731
415,Haluaghat,Mymensingh 1,Noor Sons,3732
415,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3733
415,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3734
415,Jhalakati,Barishal-2,M/S BARISHAL J AHMED & CO.,3735
416,Sreenagar,Sreenagar,Sales Promotion Service,3736
416,Mawna,Mawna,M/S. A.M.I & Company,3737
416,Maijdee,Maijdee,M/S Sanjib Mazumder,3738
416,Haluaghat,Mymensingh 1,Noor Sons,3739
416,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3740
416,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3741
417,Sreenagar,Sreenagar,Sales Promotion Service,3742
417,Mawna,Mawna,M/S. A.M.I & Company,3743
417,Maijdee,Maijdee,M/S Sanjib Mazumder,3744
417,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3745
417,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3746
418,Sreenagar,Sreenagar,Sales Promotion Service,3747
418,Mawna,Mawna,M/S. A.M.I & Company,3748
418,Maijdee,Maijdee,M/S Sanjib Mazumder,3749
418,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3750
418,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3751
419,Mawna,Mawna,M/S. A.M.I & Company,3752
419,Maijdee,Maijdee,M/S Sanjib Mazumder,3753
419,Chandipul,Sylhet Metro 1,Moula Baksh Karim Boksh Ltd.,3754
419,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3755
42,Badda,Gulshan,"Agrani Trading Corporation, Gulshan",3756
42,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",3757
42,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",3758
42,Bhulta,Matuail,"Agrani Trading Corporation, Mogbazar",3759
42,Jatrabari,Motijheel,"Agrani Trading Corporation, Mogbazar",3760
42,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3761
42,Tongi,Tongi,Azahar Trading Ltd.,3762
42,Halishahar,CTG Port,Zawad Enterprise,3763
42,Mithachora,Sitakunda,Arafa Store,3764
42,Dewanhat,Kotwali (CTG),MAQ Distribution,3765
42,Matlab South,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3766
42,Cumilla-1,Cumilla-1,M/S Rupali Traders,3767
42,Homna,Daudkandi,Abdul Latif Chowdhury,3768
42,Chhagalnaiya,Feni-1,Rokeya & Sons,3769
42,Chatkhil,Laksam,M/S. Momin Store,3770
42,Bogura,Bogura-1,Mr Brothers,3771
42,Chatmohar,Ishwardi,Daffodils,3772
42,Santhia,Pabna,Sales Connect Limited,3773
42,Birampur,Dinajpur,Moulovi Brothers,3774
42,Panchbibi,Joypurhat,M/S. Spectrum Trading Corporation,3775
42,Zero Point,Chapai,M/S Haque & Co.,3776
42,Atrai,Naogaon,Channa & Brothers,3777
42,Singra,Natore,Sumon Trading Corporation,3778
42,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3779
42,Nageswari,Kurigram,"Asiatic Distributions Limited, Kurigram",3780
42,Borokhata,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3781
42,Badarganj,Rangpur,"Shaireen Enterprise, Rangpur",3782
42,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",3783
420,Mawna,Mawna,M/S. A.M.I & Company,3784
420,Maijdee,Maijdee,M/S Sanjib Mazumder,3785
420,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3786
421,Mawna,Mawna,M/S. A.M.I & Company,3788
421,Maijdee,Maijdee,M/S Sanjib Mazumder,3789
421,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3790
422,Mawna,Mawna,M/S. A.M.I & Company,3792
422,Maijdee,Maijdee,M/S Sanjib Mazumder,3793
422,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3794
423,Mawna,Mawna,M/S. A.M.I & Company,3796
423,Maijdee,Maijdee,M/S Sanjib Mazumder,3797
423,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3798
424,Mawna,Mawna,M/S. A.M.I & Company,3800
424,Maijdee,Maijdee,M/S Sanjib Mazumder,3801
424,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3802
425,Mawna,Mawna,M/S. A.M.I & Company,3804
425,Maijdee,Maijdee,M/S Sanjib Mazumder,3805
425,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3806
426,Mawna,Mawna,M/S. A.M.I & Company,3808
426,Maijdee,Maijdee,M/S Sanjib Mazumder,3809
426,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3810
427,Mawna,Mawna,M/S. A.M.I & Company,3812
427,Maijdee,Maijdee,M/S Sanjib Mazumder,3813
427,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3814
428,Mawna,Mawna,M/S. A.M.I & Company,3816
428,Maijdee,Maijdee,M/S Sanjib Mazumder,3817
428,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3818
429,Mawna,Mawna,M/S. A.M.I & Company,3819
429,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3820
43,Badda,Gulshan,"Agrani Trading Corporation, Gulshan",3821
43,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",3822
43,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",3823
43,Bhulta,Matuail,"Agrani Trading Corporation, Mogbazar",3824
43,Jatrabari,Motijheel,"Agrani Trading Corporation, Mogbazar",3825
43,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3826
43,Mirer Bazar,Tongi,Azahar Trading Ltd.,3827
43,Halishahar,CTG Port,Zawad Enterprise,3828
43,Mithachora,Sitakunda,Arafa Store,3829
43,Dewanhat,Kotwali (CTG),MAQ Distribution,3830
43,Matlab South,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3831
43,Daudkandi,Daudkandi,Abdul Latif Chowdhury,3832
43,Chhagalnaiya,Feni-1,Rokeya & Sons,3833
43,Chatkhil,Laksam,M/S. Momin Store,3834
43,Bogura,Bogura-1,Mr Brothers,3835
43,Santhia,Pabna,Sales Connect Limited,3836
43,Birampur,Dinajpur,Moulovi Brothers,3837
43,Panchbibi,Joypurhat,M/S. Spectrum Trading Corporation,3838
43,Zero Point,Chapai,M/S Haque & Co.,3839
43,Atrai,Naogaon,Channa & Brothers,3840
43,Singra,Natore,Sumon Trading Corporation,3841
43,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3842
43,Bhurungamari,Kurigram,"Asiatic Distributions Limited, Kurigram",3843
43,Borokhata,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3844
43,Badarganj,Rangpur,"Shaireen Enterprise, Rangpur",3845
43,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",3846
430,Mawna,Mawna,M/S. A.M.I & Company,3847
430,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3848
431,Mawna,Mawna,M/S. A.M.I & Company,3849
431,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3850
432,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3851
433,Bagerhat,Khulna Metro-2,Rafiq Enterprise,3852
44,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",3853
44,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",3854
44,Bhulta,Matuail,"Agrani Trading Corporation, Mogbazar",3855
44,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3856
44,Mirer Bazar,Tongi,Azahar Trading Ltd.,3857
44,Halishahar,CTG Port,Zawad Enterprise,3858
44,Mithachora,Sitakunda,Arafa Store,3859
44,Shantirhat,Patiya,MAQ Distribution,3860
44,Matlab South,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3861
44,Daudkandi,Daudkandi,Abdul Latif Chowdhury,3862
44,Chhagalnaiya,Feni-1,Rokeya & Sons,3863
44,Chatkhil,Laksam,M/S. Momin Store,3864
44,Bogura,Bogura-1,Mr Brothers,3865
44,Faridpur (RAJ),Ishwardi,Daffodils,3866
44,Santhia,Pabna,Sales Connect Limited,3867
44,Birampur,Dinajpur,Moulovi Brothers,3868
44,Panchbibi,Joypurhat,M/S. Spectrum Trading Corporation,3869
44,Rohanpur,Chapai,M/S Haque & Co.,3870
44,Atrai,Naogaon,Channa & Brothers,3871
44,Singra,Natore,Sumon Trading Corporation,3872
44,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3873
44,Bhurungamari,Kurigram,"Asiatic Distributions Limited, Kurigram",3874
44,Patgram,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3875
44,Badarganj,Rangpur,"Shaireen Enterprise, Rangpur",3876
44,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",3877
45,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",3878
45,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",3879
45,Bhulta,Matuail,"Agrani Trading Corporation, Mogbazar",3880
45,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3881
45,Mirer Bazar,Tongi,Azahar Trading Ltd.,3882
45,Halishahar,CTG Port,Zawad Enterprise,3883
45,Mithachora,Sitakunda,Arafa Store,3884
45,Shantirhat,Patiya,MAQ Distribution,3885
45,Matlab South,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3886
45,Matlab,Daudkandi,Abdul Latif Chowdhury,3887
45,Chhagalnaiya,Feni-1,Rokeya & Sons,3888
45,Chatkhil,Laksam,M/S. Momin Store,3889
45,Bogura,Bogura-1,Mr Brothers,3890
45,Faridpur (RAJ),Ishwardi,Daffodils,3891
45,Santhia,Pabna,Sales Connect Limited,3892
45,Birampur,Dinajpur,Moulovi Brothers,3893
45,Ghoraghat,Joypurhat,M/S. Spectrum Trading Corporation,3894
45,Rohanpur,Chapai,M/S Haque & Co.,3895
45,Atrai,Naogaon,Channa & Brothers,3896
45,Singra,Natore,Sumon Trading Corporation,3897
45,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3898
45,Bhurungamari,Kurigram,"Asiatic Distributions Limited, Kurigram",3899
45,Patgram,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3900
45,Badarganj,Rangpur,"Shaireen Enterprise, Rangpur",3901
45,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",3902
46,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",3903
46,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",3904
46,Bhulta,Matuail,"Agrani Trading Corporation, Mogbazar",3905
46,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3906
46,Mirer Bazar,Tongi,Azahar Trading Ltd.,3907
46,Halishahar,CTG Port,Zawad Enterprise,3908
46,Mithachora,Sitakunda,Arafa Store,3909
46,Shantirhat,Patiya,MAQ Distribution,3910
46,Ramganj,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3911
46,Cumilla-2,Cumilla-2,M/S Rupali Traders,3912
46,Matlab,Daudkandi,Abdul Latif Chowdhury,3913
46,Fulgazi,Feni-1,Rokeya & Sons,3914
46,Chatkhil,Laksam,M/S. Momin Store,3915
46,Bogura,Bogura-1,Mr Brothers,3916
46,Faridpur (RAJ),Ishwardi,Daffodils,3917
46,Kashinathpur,Pabna,Sales Connect Limited,3918
46,Birampur,Dinajpur,Moulovi Brothers,3919
46,Ghoraghat,Joypurhat,M/S. Spectrum Trading Corporation,3920
46,Rohanpur,Chapai,M/S Haque & Co.,3921
46,Atrai,Naogaon,Channa & Brothers,3922
46,Singra,Natore,Sumon Trading Corporation,3923
46,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3924
46,Bhurungamari,Kurigram,"Asiatic Distributions Limited, Kurigram",3925
46,Patgram,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3926
46,Badarganj,Rangpur,"Shaireen Enterprise, Rangpur",3927
46,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",3928
47,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",3929
47,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",3930
47,Bhulta,Matuail,"Agrani Trading Corporation, Mogbazar",3931
47,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3932
47,Mirer Bazar,Tongi,Azahar Trading Ltd.,3933
47,Halishahar,CTG Port,Zawad Enterprise,3934
47,Mithachora,Sitakunda,Arafa Store,3935
47,Shantirhat,Patiya,MAQ Distribution,3936
47,Ramganj,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3937
47,Matlab,Daudkandi,Abdul Latif Chowdhury,3938
47,Fulgazi,Feni-1,Rokeya & Sons,3939
47,Chatkhil,Laksam,M/S. Momin Store,3940
47,Bogura,Bogura-1,Mr Brothers,3941
47,Faridpur (RAJ),Ishwardi,Daffodils,3942
47,Kashinathpur,Pabna,Sales Connect Limited,3943
47,Birampur,Dinajpur,Moulovi Brothers,3944
47,Ghoraghat,Joypurhat,M/S. Spectrum Trading Corporation,3945
47,Rohanpur,Chapai,M/S Haque & Co.,3946
47,Atrai,Naogaon,Channa & Brothers,3947
47,Singra,Natore,Sumon Trading Corporation,3948
47,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3949
47,Bhurungamari,Kurigram,"Asiatic Distributions Limited, Kurigram",3950
47,Patgram,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3951
47,Taraganj,Rangpur,"Shaireen Enterprise, Rangpur",3952
47,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",3953
48,Mirpur-2,Mirpur,"Agrani Trading Corporation, Mirpur",3954
48,Banasree,Mogbazar,"Agrani Trading Corporation, Mogbazar",3955
48,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3956
48,Mirer Bazar,Tongi,Azahar Trading Ltd.,3957
48,Halishahar,CTG Port,Zawad Enterprise,3958
48,Mithachora,Sitakunda,Arafa Store,3959
48,Shantirhat,Patiya,MAQ Distribution,3960
48,Ramganj,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3961
48,Homna,Daudkandi,Abdul Latif Chowdhury,3962
48,Fulgazi,Feni-1,Rokeya & Sons,3963
48,Chatkhil,Laksam,M/S. Momin Store,3964
48,Bogura,Bogura-1,Mr Brothers,3965
48,Faridpur (RAJ),Ishwardi,Daffodils,3966
48,Kashinathpur,Pabna,Sales Connect Limited,3967
48,Birampur,Dinajpur,Moulovi Brothers,3968
48,Ghoraghat,Joypurhat,M/S. Spectrum Trading Corporation,3969
48,Rohanpur,Chapai,M/S Haque & Co.,3970
48,Atrai,Naogaon,Channa & Brothers,3971
48,Singra,Natore,Sumon Trading Corporation,3972
48,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3973
48,Bhurungamari,Kurigram,"Asiatic Distributions Limited, Kurigram",3974
48,Patgram,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3975
48,Taraganj,Rangpur,"Shaireen Enterprise, Rangpur",3976
48,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",3977
49,Mirpur-2,Mirpur,"Agrani Trading Corporation, Mirpur",3978
49,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",3979
49,Mirer Bazar,Tongi,Azahar Trading Ltd.,3980
49,Halishahar,CTG Port,Zawad Enterprise,3981
49,Anamnaher,Sitakunda,Arafa Store,3982
49,Shantirhat,Patiya,MAQ Distribution,3983
49,Ramganj,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",3984
49,Matlab,Daudkandi,Abdul Latif Chowdhury,3985
49,Fulgazi,Feni-1,Rokeya & Sons,3986
49,Chatkhil,Laksam,M/S. Momin Store,3987
49,Bogura,Bogura-1,Mr Brothers,3988
49,Faridpur (RAJ),Ishwardi,Daffodils,3989
49,Kashinathpur,Pabna,Sales Connect Limited,3990
49,Birampur,Dinajpur,Moulovi Brothers,3991
49,Ghoraghat,Joypurhat,M/S. Spectrum Trading Corporation,3992
49,Rohanpur,Chapai,M/S Haque & Co.,3993
49,Mohadevpur (RAJ),Naogaon,Channa & Brothers,3994
49,Singra,Natore,Sumon Trading Corporation,3995
49,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,3996
49,Kochakata,Kurigram,"Asiatic Distributions Limited, Kurigram",3997
49,Patgram,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,3998
49,Taraganj,Rangpur,"Shaireen Enterprise, Rangpur",3999
49,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",4000
5,Gulshan,Gulshan,"Agrani Trading Corporation, Gulshan",4001
5,Mirpur-1,Mirpur,"Agrani Trading Corporation, Mirpur",4002
5,Mogbazar,Mogbazar,"Agrani Trading Corporation, Mogbazar",4003
5,Matuail,Matuail,"Agrani Trading Corporation, Mogbazar",4004
5,Motijheel,Motijheel,"Agrani Trading Corporation, Mogbazar",4005
5,Narayanganj,Narayanganj,The Jamal & Co - Narayanganj,4006
5,Savar,Savar,"Agrani Trading Company Ltd, Savar",4007
5,Board Bazar,Tongi,Azahar Trading Ltd.,4008
5,EPZ,CTG Port,Zawad Enterprise,4009
5,Fouzderhat,Sitakunda,Arafa Store,4010
5,Dewanhat,Kotwali (CTG),MAQ Distribution,4011
5,Chandpur,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",4012
5,Cumilla-1,Cumilla-1,M/S Rupali Traders,4013
5,Daudkandi,Daudkandi,Abdul Latif Chowdhury,4014
5,Feni,Feni-1,Rokeya & Sons,4015
5,Laksham,Laksam,M/S. Momin Store,4016
5,Bogura,Bogura-1,Mr Brothers,4017
5,Ishwardi,Ishwardi,Daffodils,4018
5,Pabna,Pabna,Sales Connect Limited,4019
5,Dinajpur,Dinajpur,Moulovi Brothers,4020
5,Joypurhat,Joypurhat,M/S. Spectrum Trading Corporation,4021
5,Chapai Nawabganj,Chapai,M/S Haque & Co.,4022
5,Naogaon,Naogaon,Channa & Brothers,4023
5,Natore,Natore,Sumon Trading Corporation,4024
5,Rajshahi-1,Rajshahi 1,M/S Abul Hossain,4025
5,Kurigram,Kurigram,"Asiatic Distributions Limited, Kurigram",4026
5,Lalmonirhat,Lalmonirhat,Asiatic Distributions Limited  Lalmonirhat,4027
5,Rangpur,Rangpur,"Shaireen Enterprise, Rangpur",4028
5,Saidpur,Saidpur,"Shaireen Enterprise, Nilphamary",4029
50,Mirpur-2,Mirpur,"Agrani Trading Corporation, Mirpur",4030
50,Hemayetpur,Savar,"Agrani Trading Company Ltd, Savar",4031
50,Purbachal,Tongi,Azahar Trading Ltd.,4032
50,Halishahar,CTG Port,Zawad Enterprise,4033
50,Anamnaher,Sitakunda,Arafa Store,4034
50,Shantirhat,Patiya,MAQ Distribution,4035
50,Ramganj,Chandpur,"M/S. Abdul Latif Chowdhury, Chandpur",4036
50,Matlab,Daudkandi,Abdul Latif Chowdhury,4037
50,Fulgazi,Feni-1,Rokeya & Sons,4038
50,Chatkhil,Laksam,M/S. Momin Store,4039
50,Bogura,Bogura-1,Mr Brothers,4040
50,Faridpur (RAJ),Ishwardi,Daffodils,4041
50,Kashinathpur,Pabna,Sales Connect Limited,4042
50,Birampur,Dinajpur,Moulovi Brothers,4043
50,Ghoraghat,Joypurhat,M/S. Spectrum Trading Corporation,4044
50,Rohanpur,Chapai,M/S Haque & Co.,4045
50,Mohadevpur (RAJ),Naogaon,Channa & Brothers,4046
50,Gurudaspur,Natore,Sumon Trading Corporation,4047
50,Rajshahi-2,Rajshahi 2,M/S Abul Hossain,4048
50,Kochakata,Kurigram,"Asiatic Distributions Limited, Kurigram",4049
50,Taraganj,Rangpur,"Shaireen Enterprise, Rangpur",4050
50,Nilphamari,Saidpur,"Shaireen Enterprise, Nilphamary",4051
501,Taltola,Sreenagar,Sales Promotion Service,4052
501,Sakhipur (DN),Madhupur,"Agrani Trading Company Ltd, Tangail",4053
501,Bhabanipur,Mawna,M/S. A.M.I & Company,4054
501,Chowmuhani,Maijdee,M/S Sanjib Mazumder,4055
501,Madhabpur,B. Baria,ADL B.BARIA,4056
501,Bahubal,Habiganj,ADL Habiganj,4057
501,Kulaura,Moulvibazar,MBKB Ltd (Moulvibazar),4058
501,Phulpur,Mymensingh 1,Noor Sons,4059
501,Purbadhala,Netrokona,Shashi Mohan Roy,4060
501,Nalitabari,Sherpur,Amin Distribution Company Ltd.,4061
501,Astagram,Bhairab,"J R Corporation Limited, Bhairab",4062
501,Katiadi,Kishoreganj,M. Islam Trade Co. Ltd.,4063
501,Ghorashal,Narsingdi 2,"J R Corporation Limited, Narsingdi",4064
501,Noapara (KHL),Jashore-2,M/S Azizur Rahman,4065
501,Mongla,Khulna Metro-2,Rafiq Enterprise,4066
501,Parulia,Satkhira,M/S Sheikh Brothers,4067
501,Jibannagar,Chuadanga,Desh Trade Link,4068
501,Kaliganj (KHL),Jhenaidah,Sanaullah Traders,4069
501,Narail,Magura,Akram Enterprise,4070
501,Dolotpur,Meherpur,Joarder Traders,4071
501,Taltali,Barguna,"Hajee & Sons, Barguna",4072
501,Pirojpur,Barishal-2,M/S BARISHAL J AHMED & CO.,4073
501,Char Fasson,Bhola,A. Rahman & Sons,4074
501,Dashmina,Patuakhali,Hajee & Sons,4075
501,Sadarpur,Faridpur,AKHTER ENTERPRISE,4076
501,Shariatpur,Shariatpur,SPS Shariatpur,4077
502,Taltola,Sreenagar,Sales Promotion Service,4078
502,Sakhipur (DN),Madhupur,"Agrani Trading Company Ltd, Tangail",4079
502,Bhabanipur,Mawna,M/S. A.M.I & Company,4080
502,Chowmuhani,Maijdee,M/S Sanjib Mazumder,4081
502,Madhabpur,B. Baria,ADL B.BARIA,4082
502,Bahubal,Habiganj,ADL Habiganj,4083
502,Kulaura,Moulvibazar,MBKB Ltd (Moulvibazar),4084
502,Phulpur,Mymensingh 1,Noor Sons,4085
502,Purbadhala,Netrokona,Shashi Mohan Roy,4086
502,Nalitabari,Sherpur,Amin Distribution Company Ltd.,4087
502,Astagram,Bhairab,"J R Corporation Limited, Bhairab",4088
502,Katiadi,Kishoreganj,M. Islam Trade Co. Ltd.,4089
502,Ghorashal,Narsingdi 2,"J R Corporation Limited, Narsingdi",4090
502,Noapara (KHL),Jashore-2,M/S Azizur Rahman,4091
502,Mongla,Khulna Metro-2,Rafiq Enterprise,4092
502,Parulia,Satkhira,M/S Sheikh Brothers,4093
502,Jibannagar,Chuadanga,Desh Trade Link,4094
502,Kaliganj (KHL),Jhenaidah,Sanaullah Traders,4095
502,Narail,Magura,Akram Enterprise,4096
502,Dolotpur,Meherpur,Joarder Traders,4097
502,Taltali,Barguna,"Hajee & Sons, Barguna",4098
502,Pirojpur,Barishal-2,M/S BARISHAL J AHMED & CO.,4099
502,Char Fasson,Bhola,A. Rahman & Sons,4100
502,Dashmina,Patuakhali,Hajee & Sons,4101
502,Sadarpur,Faridpur,AKHTER ENTERPRISE,4102
502,Shariatpur,Shariatpur,SPS Shariatpur,4103
503,Taltola,Sreenagar,Sales Promotion Service,4104
503,Sakhipur (DN),Madhupur,"Agrani Trading Company Ltd, Tangail",4105
503,Bhabanipur,Mawna,M/S. A.M.I & Company,4106
503,Chowmuhani,Maijdee,M/S Sanjib Mazumder,4107
503,Madhabpur,B. Baria,ADL B.BARIA,4108
503,Bahubal,Habiganj,ADL Habiganj,4109
503,Kulaura,Moulvibazar,MBKB Ltd (Moulvibazar),4110
503,Phulpur,Mymensingh 1,Noor Sons,4111
503,Purbadhala,Netrokona,Shashi Mohan Roy,4112
503,Nalitabari,Sherpur,Amin Distribution Company Ltd.,4113
503,Astagram,Bhairab,"J R Corporation Limited, Bhairab",4114
503,Katiadi,Kishoreganj,M. Islam Trade Co. Ltd.,4115
503,Ghorashal,Narsingdi 2,"J R Corporation Limited, Narsingdi",4116
503,Noapara (KHL),Jashore-2,M/S Azizur Rahman,4117
503,Mongla,Khulna Metro-2,Rafiq Enterprise,4118
503,Parulia,Satkhira,M/S Sheikh Brothers,4119
503,Jibannagar,Chuadanga,Desh Trade Link,4120
503,Kaliganj (KHL),Jhenaidah,Sanaullah Traders,4121
503,Narail,Magura,Akram Enterprise,4122
503,Dolotpur,Meherpur,Joarder Traders,4123
503,Taltali,Barguna,"Hajee & Sons, Barguna",4124
503,Pirojpur,Barishal-2,M/S BARISHAL J AHMED & CO.,4125
503,Char Fasson,Bhola,A. Rahman & Sons,4126
503,Dashmina,Patuakhali,Hajee & Sons,4127
